
SENTENCE|WORD|POS|NER|SUBJECT|PREDICATE|OBJECT 
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|keynote|NN|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|address|NN|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|at|IN|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|the|DT|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|event|NN|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|.|.|O|speakers|are|figures

 ----------
SENTENCE|WORD|POS|NER|SUBJECT|PREDICATE|OBJECT 
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|The|DT|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|invited|VBN|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|speakers|NNS|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|are|VBP|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|famous|JJ|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|figures|NNS|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|in|IN|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|the|DT|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|domain|NN|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|who|WP|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|were|VBD|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|invited|VBN|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|to|TO|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|give|VB|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|a|DT|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|keynote|NN|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|address|NN|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|at|IN|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|the|DT|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|event|NN|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|.|.|O|speakers|are|figures

 ----------
SENTENCE|WORD|POS|NER|SUBJECT|PREDICATE|OBJECT 
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|The|DT|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|invited|VBN|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|speakers|NNS|O|speakers|are|figures
The invited speakers are famous figures in the domain who were invited to give a keynote address at the event.|are|VBP|O|speakers|are|figures
